REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Sales,Adjustments,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,DECIMALS
2024-05-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,59287.0,0
2024-05-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,18522.0,0
2024-05-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,18207.0,0
2024-05-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,12877.0,0
2024-05-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,12793.0,0
2024-05-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,77781.0,0
2024-05-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,21476.0,0
2024-05-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,25971.0,0
2024-05-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,56289.0,0
2024-05-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,20789.0,0
2024-05-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,1179.0,0
2024-06-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,447017.0,0
2024-06-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,448039.0,0
2024-06-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,7893.0,0
2024-06-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,2148.0,0
2024-06-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,10316.0,0
2024-06-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,8185.0,0
2024-06-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,59260.0,0
2024-06-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,31299.0,0
2024-06-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5553.0,0
2024-06-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1847.0,0
2024-06-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,175843.0,0
2024-06-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,56290.0,0
2024-06-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,17581.0,0
2024-06-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,18423.0,0
2024-06-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,11396.0,0
2024-06-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,16918.0,0
2024-06-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,81203.0,0
2024-06-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,21133.0,0
2024-06-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,28376.0,0
2024-06-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,64274.0,0
2024-06-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,21058.0,0
2024-06-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,1215.0,0
2024-07-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,478098.0,0
2024-07-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,454569.0,0
2024-07-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,8617.0,0
2024-07-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,2412.0,0
2024-07-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,10786.0,0
2024-07-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,8672.0,0
2024-07-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,62823.0,0
2024-07-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,32525.0,0
2024-07-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5965.0,0
2024-07-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,2009.0,0
2024-07-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,193740.0,0
2024-07-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,62015.0,0
2024-07-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,19371.0,0
2024-07-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,18797.0,0
2024-07-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,11602.0,0
2024-07-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,18553.0,0
2024-07-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,80952.0,0
2024-07-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,22491.0,0
2024-07-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,26725.0,0
2024-07-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,70002.0,0
2024-07-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,21155.0,0
2024-07-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,1329.0,0
2024-08-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,494434.0,0
2024-08-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,462401.0,0
2024-08-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,9489.0,0
2024-08-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,2498.0,0
2024-08-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,11310.0,0
2024-08-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,9495.0,0
2024-08-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,65327.0,0
2024-08-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,33805.0,0
2024-08-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5977.0,0
2024-08-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,2097.0,0
2024-08-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,201226.0,0
2024-08-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,64407.0,0
2024-08-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,20121.0,0
2024-08-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,19549.0,0
2024-08-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,12066.0,0
2024-08-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,17044.0,0
2024-08-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,82670.0,0
2024-08-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,22738.0,0
2024-08-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,27543.0,0
2024-08-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,73016.0,0
2024-08-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,23325.0,0
2024-08-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,1383.0,0
2024-09-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,445679.0,0
2024-09-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,440353.0,0
2024-09-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,8202.0,0
2024-09-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,2136.0,0
2024-09-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,10016.0,0
2024-09-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,8215.0,0
2024-09-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,44532.0,0
2024-09-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,23136.0,0
2024-09-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,4066.0,0
2024-09-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1416.0,0
2024-09-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,188148.0,0
2024-09-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,60221.0,0
2024-09-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,18813.0,0
2024-09-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,19368.0,0
2024-09-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,11955.0,0
2024-09-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,16016.0,0
2024-09-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,78079.0,0
2024-09-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,21503.0,0
2024-09-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,26070.0,0
2024-09-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,68760.0,0
2024-09-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,21965.0,0
2024-09-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,1246.0,0
2024-10-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,455817.0,0
2024-10-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,450353.0,0
2024-10-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,8642.0,0
2024-10-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,2238.0,0
2024-10-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,10718.0,0
2024-10-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,8223.0,0
2024-10-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,53910.0,0
2024-10-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,29552.0,0
2024-10-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,4802.0,0
2024-10-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1269.0,0
2024-10-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,182844.0,0
2024-10-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,58522.0,0
2024-10-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,18283.0,0
2024-10-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,19779.0,0
2024-10-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,12208.0,0
2024-10-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,16238.0,0
2024-10-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,82685.0,0
2024-10-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,22530.0,0
2024-10-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,27976.0,0
2024-10-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,68088.0,0
2024-10-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,21750.0,0
2024-10-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,1227.0,0
2024-11-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,457059.0,0
2024-11-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,460530.0,0
2024-11-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,8431.0,0
2024-11-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,2115.0,0
2024-11-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,10253.0,0
2024-11-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,8107.0,0
2024-11-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,51753.0,0
2024-11-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,28370.0,0
2024-11-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,4610.0,0
2024-11-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1219.0,0
2024-11-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,183905.0,0
2024-11-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,58863.0,0
2024-11-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,18389.0,0
2024-11-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,20326.0,0
2024-11-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,12858.0,0
2024-11-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,18114.0,0
2024-11-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,79661.0,0
2024-11-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,21767.0,0
2024-11-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,26958.0,0
2024-11-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,71959.0,0
2024-11-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,22420.0,0
2024-11-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,1181.0,0
2024-12-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,489574.0,0
2024-12-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,468772.0,0
2024-12-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,9866.0,0
2024-12-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,2327.0,0
2024-12-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,11380.0,0
2024-12-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,8924.0,0
2024-12-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,60285.0,0
2024-12-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,34545.0,0
2024-12-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5075.0,0
2024-12-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1341.0,0
2024-12-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,196816.0,0
2024-12-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,62996.0,0
2024-12-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,19679.0,0
2024-12-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,22599.0,0
2024-12-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,14429.0,0
2024-12-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,19818.0,0
2024-12-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,87158.0,0
2024-12-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,23673.0,0
2024-12-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,29654.0,0
2024-12-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,67613.0,0
2024-12-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,24774.0,0
2024-12-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,1090.0,0
2025-01-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,437866.0,0
2025-01-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,455629.0,0
2025-01-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,8801.0,0
